NOM_BORNE_RECHARGE,NOM_PARC,ADRESSE,VILLE,PROVINCE,NIVEAU_RECHARGE,MODE_TARIFICATION,TYPE_EMPLACEMENT,LONGITUDE,LATITUDE
"CEA-11801","6047 | BSR | VM | 1278 St-Mathieu","1278 St-Mathieu Montréal QC H3H 1M1","Montréal","QC","Niveau 2","par heure","sur rue",-73.57892,45.493555
"CEA-11788","6047 | BSR | VM | 1278 St-Mathieu","1278 St-Mathieu Montréal QC H3H 1M1","Montréal","QC","Niveau 2","par heure","sur rue",-73.57892,45.493555
"CEA-12285","6048 | BSR | VM | 2014 Hôtel de ville","2014 Hôtel de ville Montréal QC H2X 3Y6","Montréal","QC","Niveau 2","par heure","sur rue",-73.566361,45.51365
"CEA-12295","6048 | BSR | VM | 2014 Hôtel de ville","2014 Hôtel de ville Montréal QC H2X 3Y6","Montréal","QC","Niveau 2","par heure","sur rue",-73.566361,45.51365
"CEA-12310","6049 | BSR | VM | 2112 St-Laurent","2112 St-Laurent Montréal QC H2X 1C2","Montréal","QC","Niveau 2","par heure","sur rue",-73.568992,45.512218
"CEA-12313","6049 | BSR | VM | 2112 St-Laurent","2112 St-Laurent Montréal QC H2X 1C2","Montréal","QC","Niveau 2","par heure","sur rue",-73.568992,45.512218
"CEA-12286","6050 | BSR | VM | 1100 Robert-Bourassa","1100 Robert-Bourassa Montréal QC H3B 2G7","Montréal","QC","Niveau 2","par heure","sur rue",-73.567075,45.501529
"CEA-12292","6050 | BSR | VM | 1100 Robert-Bourassa","1100 Robert-Bourassa Montréal QC H3B 2G7","Montréal","QC","Niveau 2","par heure","sur rue",-73.567075,45.501529
"CEA-11799","6051 | BSR | VM | 955 Atateken","955 Atateken Montreal QC H2L 3K4","Montreal","QC","Niveau 2","par heure","sur rue",-73.551994,45.515791
"CEA-11804","6051 | BSR | VM | 955 Atateken","955 Atateken Montreal QC H2L 3K4","Montreal","QC","Niveau 2","par heure","sur rue",-73.551994,45.515791
"CEA-11793","6052 | BSR | VM | 2368 Place Dufresne","2368 Place Dufresne Montréal QC H2K 1W3","Montréal","QC","Niveau 2","par heure","sur rue",-73.554761,45.531422
"CEA-11794","6052 | BSR | VM | 2368 Place Dufresne","2368 Place Dufresne Montréal QC H2K 1W3","Montréal","QC","Niveau 2","par heure","sur rue",-73.554761,45.531422
"CEA-10311","6053 | BSR | VM | 140 chemin du Chenal Lemoyne","140 chemin du Chenal Lemoyne Montréal QC H3C 6J6","Montréal","QC","Niveau 2","par heure",,-73.527647,45.51606
"CEA-10317","6053 | BSR | VM | 140 chemin du Chenal Lemoyne","140 chemin du Chenal Lemoyne Montréal QC H3C 6J6","Montréal","QC","Niveau 2","par heure",,-73.527647,45.51606
"CEA-12444","6054 | BSR | VM | 1255 Notre-Dame","1255 Notre-Dame Montréal QC H3C 0B1","Montréal","QC","Niveau 2","par heure","sur rue",-73.564996,45.493133
"CEA-12443","6054 | BSR | VM | 1255 Notre-Dame","1255 Notre-Dame Montréal QC H3C 0B1","Montréal","QC","Niveau 2","par heure","sur rue",-73.564996,45.493133
"CEA-12278","6055 | BSR | VM | 1000 de la Gauchetière","1000 de la Gauchetière Montréal QC H3B 4W5","Montréal","QC","Niveau 2","par heure","sur rue",-73.566557,45.497851
"CEA-12288","6055 | BSR | VM | 1000 de la Gauchetière","1000 de la Gauchetière Montréal QC H3B 4W5","Montréal","QC","Niveau 2","par heure","sur rue",-73.566557,45.497851
"CEA-12038","6056 | BSR | VM | 2110 Guy","2110 Guy Montréal QC H3C 2M8","Montréal","QC","Niveau 2","par heure","sur rue",-73.579706,45.495771
"CEA-11857","6056 | BSR | VM | 2110 Guy","2110 Guy Montréal QC H3C 2M8","Montréal","QC","Niveau 2","par heure","sur rue",-73.579706,45.495771
"CEA-12463","6057 | BSR | VM | 1836 Sherbrooke O","1836 Sherbrooke O Montréal QC H3H 1E3","Montréal","QC","Niveau 2","par heure","sur rue",-73.583006,45.495279
"CEA-12473","6057 | BSR | VM | 1836 Sherbrooke O","1836 Sherbrooke O Montréal QC H3H 1E3","Montréal","QC","Niveau 2","par heure","sur rue",-73.583006,45.495279
"CEA-13409","6058 | BSR | VM | 1821 Malo","1821 Malo Montréal QC H2K 1Z6","Montréal","QC","Niveau 2","par heure",,-73.557087,45.525046
"CEA-13430","6058 | BSR | VM | 1821 Malo","1821 Malo Montréal QC H2K 1Z6","Montréal","QC","Niveau 2","par heure",,-73.557087,45.525046
"CEA-13432","6058 | BSR | VM | 1821 Malo","1821 Malo Montréal QC H2K 1Z6","Montréal","QC","Niveau 2","par heure","sur rue",-73.557087,45.525046
"CEA-13441","6058 | BSR | VM | 1821 Malo","1821 Malo Montréal QC H2K 1Z6","Montréal","QC","Niveau 2","par heure",,-73.557087,45.525046
"CEA-12451","6059 | BSR | VM | 2361 rue Hochelaga","2361 rue Hochelaga Montréal QC H2K 3H6","Montréal","QC","Niveau 2","par heure",,-73.559866,45.534241
"CEA-12448","6059 | BSR | VM | 2361 rue Hochelaga","2361 rue Hochelaga Montréal QC H2K 3H6","Montréal","QC","Niveau 2","par heure",,-73.559866,45.534241
"CEA-12450","6060 | BSR | VM | 1212 Panet","1212 Panet Montréal QC H2L 2Y7","Montréal","QC","Niveau 2","par heure","sur rue",-73.552658,45.518891
"CEA-12447","6060 | BSR | VM | 1212 Panet","1212 Panet Montréal QC H2L 2Y7","Montréal","QC","Niveau 2","par heure","sur rue",-73.552658,45.518891
"CEA-12446","6061 | BSR | VM | 2257 Hogan","2257 Hogan Montréal QC H2K 2T3","Montréal","QC","Niveau 2","par heure","sur rue",-73.554659,45.536634
"CEA-12441","6061 | BSR | VM | 2257 Hogan","2257 Hogan Montréal QC H2K 2T3","Montréal","QC","Niveau 2","par heure","sur rue",-73.554659,45.536634
"CEA-12445","6062 | BSR | VM | 1155 Bishop","1155 Bishop Montréal QC H3G 2M5","Montréal","QC","Niveau 2","par heure","sur rue",-73.573936,45.495449
"CEA-12476","6062 | BSR | VM | 1155 Bishop","1155 Bishop Montréal QC H3G 2M5","Montréal","QC","Niveau 2","par heure","sur rue",-73.573936,45.495449
"CEA-13241","6062 | BSR | VM | 1155 Bishop","1155 Bishop Montréal QC H3G 2M5","Montréal","QC","Niveau 2","par heure",,-73.573936,45.495449
"CEA-12791","6062 | BSR | VM | 1155 Bishop","1155 Bishop Montréal QC H3G 2M5","Montréal","QC","Niveau 2","par heure",,-73.573936,45.495449
"CEA-11855","6063 | BSR | VM | 806 Versaille","806 Versaille Montréal QC H3C 1Z4","Montréal","QC","Niveau 2","par heure","sur rue",-73.570131,45.493386
"CEA-12033","6063 | BSR | VM | 806 Versaille","806 Versaille Montréal QC H3C 1Z4","Montréal","QC","Niveau 2","par heure","sur rue",-73.570131,45.493386
"CEA-12479","6064 | BSR | VM | 2015 Bercy","2015 Bercy Montréal QC H2K 2V4","Montréal","QC","Niveau 2","par heure",,-73.552083,45.534979
"CEA-12470","6064 | BSR | VM | 2015 Bercy","2015 Bercy Montréal QC H2K 2V4","Montréal","QC","Niveau 2","par heure","sur rue",-73.552083,45.534979
"CEA-12932","6065 | BSR | VM | 1349 Logan","1349 Logan Montréal QC H2L 2Z6","Montréal","QC","Niveau 2","par heure",,-73.557853,45.521157
"CEA-12929","6065 | BSR | VM | 1349 Logan","1349 Logan Montréal QC H2L 2Z6","Montréal","QC","Niveau 2","par heure",,-73.557853,45.521157
"CEA-11856","6066 | BSR | VM | 2300 Rene Levesque","1042 Rue Lambert Closse Montréal QC H3H 1Z2","Montréal","QC","Niveau 2","par heure","sur rue",-73.581369,45.48834
"CEA-12037","6066 | BSR | VM | 2300 Rene Levesque","1042 Rue Lambert Closse Montréal QC H3H 1Z2","Montréal","QC","Niveau 2","par heure","sur rue",-73.581369,45.48834
"CEA-12930","6068 | BSR | VM | 1435 Drummond","1435 Drummond Montréal QC H3G 1V8","Montréal","QC","Niveau 2","par heure","sur rue",-73.575418,45.499252
"CEA-12923","6068 | BSR | VM | 1435 Drummond","1435 Drummond Montréal QC H3G 1V8","Montréal","QC","Niveau 2","par heure","sur rue",-73.575418,45.499252
"CEA-11153","6069 | BSR | VM | 1141 Robin","1141 Robin Montréal Montréal QC H2L 3H4","Montréal","QC","Niveau 2","par heure",,-73.560181,45.519721
"CEA-11315","6069 | BSR | VM | 1141 Robin","1141 Robin Montréal Montréal QC H2L 3H4","Montréal","QC","Niveau 2","par heure",,-73.560181,45.519721
"CEA-12975","6070 | BSR | VM | 2050 Stanley","2050 Stanley Montréal QC H3A 0B7","Montréal","QC","Niveau 2","par heure",,-73.576022,45.500443
"CEA-12983","6070 | BSR | VM | 2050 Stanley","2050 Stanley Montréal QC H3A 0B7","Montréal","QC","Niveau 2","par heure",,-73.576022,45.500443
"CEA-13071","6070 | BSR | VM | 2050 Stanley","2050 Stanley Montréal QC H3A 0B7","Montréal","QC","Niveau 2","par heure",,-73.576022,45.500443
"CEA-12973","6070 | BSR | VM | 2050 Stanley","2050 Stanley Montréal QC H3A 0B7","Montréal","QC","Niveau 2","par heure",,-73.576022,45.500443
"CEA-12977","6071 | BSR | VM | 700 St-Paul","700 St-Paul Montreal QC H3C 1M4","Montreal","QC","Niveau 2","par heure",,-73.558515,45.498843
"CEA-12985","6071 | BSR | VM | 700 St-Paul","700 St-Paul Montreal QC H3C 1M4","Montreal","QC","Niveau 2","par heure",,-73.558515,45.498843
"CEA-13014","6071 | BSR | VM | 700 St-Paul","700 St-Paul Montreal QC H3C 1M4","Montreal","QC","Niveau 2","par heure",,-73.558515,45.498843
"CEA-13038","6071 | BSR | VM | 700 St-Paul","700 St-Paul Montreal QC H3C 1M4","Montreal","QC","Niveau 2","par heure",,-73.558515,45.498843
"CEA-13493","6072 | BSR | VM | 1178 St-Timothée","1178 St-Timothée Montréal QC H2L 3N6","Montréal","QC","Niveau 2","par heure",,-73.555706,45.516143
"CEA-13500","6072 | BSR | VM | 1178 St-Timothée","1178 St-Timothée Montréal QC H2L 3N6","Montréal","QC","Niveau 2","par heure","sur rue",-73.555706,45.516143
"CEA-13510","6072 | BSR | VM | 1178 St-Timothée","1178 St-Timothée Montréal QC H2L 3N6","Montréal","QC","Niveau 2","par heure","sur rue",-73.555706,45.516143
"CEA-13509","6072 | BSR | VM | 1178 St-Timothée","1178 St-Timothée Montréal QC H2L 3N6","Montréal","QC","Niveau 2","par heure",,-73.555706,45.516143
"CEA-13418","6073 | BSR | VM | 1450 Chomedey","1450 Chomedey Montréal QC H3H 2A7","Montréal","QC","Niveau 2","par heure","sur rue",-73.583713,45.491503
"CEA-13434","6073 | BSR | VM | 1450 Chomedey","1450 Chomedey Montréal QC H3H 2A7","Montréal","QC","Niveau 2","par heure","sur rue",-73.583713,45.491503
"CEA-13442","6073 | BSR | VM | 1450 Chomedey","1450 Chomedey Montréal QC H3H 2A7","Montréal","QC","Niveau 2","par heure","sur rue",-73.583713,45.491503
"CEA-13411","6073 | BSR | VM | 1450 Chomedey","1450 Chomedey Montréal QC H3H 2A7","Montréal","QC","Niveau 2","par heure",,-73.583713,45.491503
"CEA-13491","6074 | BSR | VM | 2385 Gascon","2385 Gascon Montréal QC H2K 2W4","Montréal","QC","Niveau 2","par heure","sur rue",-73.557722,45.536249
"CEA-13501","6074 | BSR | VM | 2385 Gascon","2385 Gascon Montréal QC H2K 2W4","Montréal","QC","Niveau 2","par heure","sur rue",-73.557722,45.536249
"CEA-13778","6075 | BSR | VM | 1000 pl. Jean-Paul Riopelle","1000 Place Jean-Paul-Riopelle Montréal QC H2Z 2B3","Montréal","QC","Niveau 2","par heure",,-73.561463,45.502983
"CEA-13763","6075 | BSR | VM | 1000 pl. Jean-Paul Riopelle","1000 Place Jean-Paul-Riopelle Montréal QC H2Z 2B3","Montréal","QC","Niveau 2","par heure",,-73.561463,45.502983
"CEA-13760","6075 | BSR | VM | 1000 pl. Jean-Paul Riopelle","1000 Place Jean-Paul-Riopelle Montréal QC H2Z 2B3","Montréal","QC","Niveau 2","par heure",,-73.561463,45.502983
"CEA-13761","6075 | BSR | VM | 1000 pl. Jean-Paul Riopelle","1000 Place Jean-Paul-Riopelle Montréal QC H2Z 2B3","Montréal","QC","Niveau 2","par heure",,-73.561463,45.502983
"CEA-13812","665 11e ave","665 11e Avenue Montréal QC H8S 3H1","Montréal","QC","Niveau 2","par heure",,-73.67412,45.441093
"CEA-13811","665 11e ave","665 11e Avenue Montréal QC H8S 3H1","Montréal","QC","Niveau 2","par heure",,-73.67412,45.441093
"CEA-13813","670 12e ave","670 12e Avenue Montréal QC H8P 2R5","Montréal","QC","Niveau 2","par heure",,-73.604443,45.426437
"CEA-13816","670 12e ave","670 12e Avenue Montréal QC H8P 2R5","Montréal","QC","Niveau 2","par heure",,-73.604443,45.426437
"CEA-10369","7001 | BSR | CDN-NDG | 3405 Grand Boulevard","3405 Grand Boulevard Montréal QC H4B 2X3","Montréal","QC","Niveau 2","par heure","sur rue",-73.623582,45.466797
"CEA-10371","7001 | BSR | CDN-NDG | 3405 Grand Boulevard","3405 Grand Boulevard Montréal QC H4B 2X3","Montréal","QC","Niveau 2","par heure","sur rue",-73.623582,45.466797
"CEA-10379","7002 | BSR | CDN-NDG | 5252 Sherbrooke O","5252 Sherbrooke O Montréal QC H4A 3K5","Montréal","QC","Niveau 2","par heure","sur rue",-73.608301,45.474613
"CEA-10381","7002 | BSR | CDN-NDG | 5252 Sherbrooke O","5252 Sherbrooke O Montréal QC H4A 3K5","Montréal","QC","Niveau 2","par heure","sur rue",-73.608301,45.474613
"CEA-10156","7003 | BSR | CDN-NDG | 5038 rue Sherbrooke O","5038 Sherbrooke O Montréal QC H4A 1S7","Montréal","QC","Niveau 2","par heure","sur rue",-73.606152,45.476479
"CEA-10663","7003 | BSR | CDN-NDG | 5038 rue Sherbrooke O","5038 Sherbrooke O Montréal QC H4A 1S7","Montréal","QC","Niveau 2","par heure","sur rue",-73.606152,45.476479
"CEA-10278","7003 | BSR | CDN-NDG | 5038 rue Sherbrooke O","5038 Sherbrooke O Montréal QC H4A 1S7","Montréal","QC","Niveau 2","par heure","sur rue",-73.606152,45.476479
"CEA-10872","7003 | BSR | CDN-NDG | 5038 rue Sherbrooke O","5038 Sherbrooke O Montréal QC H4A 1S7","Montréal","QC","Niveau 2","par heure","sur rue",-73.606152,45.476479
"CEA-10326","7004 | BSR | CDN-NDG | 5620 Chemin de la Côte-St-Luc","5620 Chemin de la Côte-St-Luc Montréal QC H3X 2E3","Montréal","QC","Niveau 2","par heure","sur rue",-73.629688,45.4782
"CEA-10343","7004 | BSR | CDN-NDG | 5620 Chemin de la Côte-St-Luc","5620 Chemin de la Côte-St-Luc Montréal QC H3X 2E3","Montréal","QC","Niveau 2","par heure","sur rue",-73.629688,45.4782
"CEA-10382","7005 | BSR | CDN-NDG | 3333 Côte Ste-Catherine","3333 Côte Ste-Catherine Montréal QC H1W 2C7","Montréal","QC","Niveau 2","par heure","sur rue",-73.626195,45.500168
"CEA-10375 ","7005 | BSR | CDN-NDG | 3333 Côte Ste-Catherine","3333 Côte Ste-Catherine Montréal QC H1W 2C7","Montréal","QC","Niveau 2","par heure",,-73.626195,45.500168
"CEA-12423","7005 | BSR | CDN-NDG | 3333 Côte Ste-Catherine","3333 Côte Ste-Catherine Montréal QC H1W 2C7","Montréal","QC","Niveau 2","par heure","sur rue",-73.626195,45.500168
"CEA-12424","7005 | BSR | CDN-NDG | 3333 Côte Ste-Catherine","3333 Côte Ste-Catherine Montréal QC H1W 2C7","Montréal","QC","Niveau 2","par heure","sur rue",-73.626195,45.500168
"CEA-10370","7006 | BSR | CDN-NDG | 3340 Côte Ste-Catherine","3340 Côte Ste-Catherine Montréal QC H1W 2C7","Montréal","QC","Niveau 2","par heure","sur rue",-73.626004,45.500092
"CEA-10376","7006 | BSR | CDN-NDG | 3340 Côte Ste-Catherine","3340 Côte Ste-Catherine Montréal QC H1W 2C7","Montréal","QC","Niveau 2","par heure","sur rue",-73.626004,45.500092
"CEA-10350","7007 | BSR | CDN-NDG | 3506 Lacombe","3506 ave. Lacombe Montréal QC H3T 1M1","Montréal","QC","Niveau 2","par heure","sur rue",-73.622782,45.497392
"CEA-10347 ","7007 | BSR | CDN-NDG | 3506 Lacombe","3506 ave. Lacombe Montréal QC H3T 1M1","Montréal","QC","Niveau 2","par heure",,-73.622782,45.497392
"CEA-10380","7008 | BSR | CDN-NDG | 6200 Côte Des-Neiges","6200 ch. de la Côte-des-Neiges Montréal QC H3S 2A1","Montréal","QC","Niveau 2","par heure","sur rue",-73.63246,45.50059
"CEA-10383","7008 | BSR | CDN-NDG | 6200 Côte Des-Neiges","6200 ch. de la Côte-des-Neiges Montréal QC H3S 2A1","Montréal","QC","Niveau 2","par heure","sur rue",-73.63246,45.50059
"CEA-10356","7009 | BSR | CDN-NDG |5137 Décarie","5137 Décarie Montréal QC H3W 3C2","Montréal","QC","Niveau 2","par heure","sur rue",-73.629704,45.484159
"CEA-10359","7009 | BSR | CDN-NDG |5137 Décarie","5137 Décarie Montréal QC H3W 3C2","Montréal","QC","Niveau 2","par heure","sur rue",-73.629704,45.484159
"CEA-10582","7010 | BSR | CDN-NDG | 6205 Sherbrooke Ouest","6205 Sherbrooke O Montréal QC H4B 2X3","Montréal","QC","Niveau 2","par heure","sur rue",-73.62378,45.466751
"CEA-10837","7010 | BSR | CDN-NDG | 6205 Sherbrooke Ouest","6205 Sherbrooke O Montréal QC H4B 2X3","Montréal","QC","Niveau 2","par heure","sur rue",-73.62378,45.466751
"CEA-10743","7011 | BSR | CDN-NDG | 6190 Monkland","6190 Monkland Montréal QC H4B 2X6","Montréal","QC","Niveau 2","par heure","sur rue",-73.628218,45.469074
"CEA-10830","7011 | BSR | CDN-NDG | 6190 Monkland","6190 Monkland Montréal QC H4B 2X6","Montréal","QC","Niveau 2","par heure","sur rue",-73.628218,45.469074
"CEA-10939","7012 | BSR | CDN-NDG | 1070 Decarie","1070 Boulevard Décarie Montréal QC H4A 3H9","Montréal","QC","Niveau 2","par heure","sur rue",-73.604064,45.471943
"CEA-10940","7012 | BSR | CDN-NDG | 1070 Decarie","1070 Boulevard Décarie Montréal QC H4A 3H9","Montréal","QC","Niveau 2","par heure","sur rue",-73.604064,45.471943
"CEA-10140","7012 | BSR | CDN-NDG | 1070 Decarie","1070 Boulevard Décarie Montréal QC H4A 3H9","Montréal","QC","Niveau 2","par heure","sur rue",-73.604064,45.471943
"CEA-10154","7012 | BSR | CDN-NDG | 1070 Decarie","1070 Boulevard Décarie Montréal QC H4A 3H9","Montréal","QC","Niveau 2","par heure","sur rue",-73.604064,45.471943
"CEA-10844","7013 | BSR | CDN-NDG | 5468 Clanranald","5468A Claranald Montréal QC H3X 2S7","Montréal","QC","Niveau 2","par heure","sur rue",-73.637693,45.483959
"CEA-11850","8042 | BSR | SO | 2136 Cardinal","2136 Cardinal MONTRÉAL QC H4E 3G3","MONTRÉAL","QC","Niveau 2","par heure","sur rue",-73.593359,45.460272
"CEA-13050","8043 | BSR | SO | 2606 Raudot","2606 Raudot Montréal QC H4E 3C8","Montréal","QC","Niveau 2","par heure","sur rue",-73.594598,45.447909
"CEA-13002","8043 | BSR | SO | 2606 Raudot","2606 Raudot Montréal QC H4E 3C8","Montréal","QC","Niveau 2","par heure",,-73.594598,45.447909
"CEA-13069","8044 | BSR | SO | 1546 Springland","1546 Springland Montréal QC H4E 2E1","Montréal","QC","Niveau 2","par heure",,-73.585595,45.453824
"CEA-13061","8044 | BSR | SO | 1546 Springland","1546 Springland Montréal QC H4E 2E1","Montréal","QC","Niveau 2","par heure",,-73.585595,45.453824
"CEA-12991","8045 | BSR | SO | 955 St-Paul","955 St-Paul Montréal QC H3C 4A8","Montréal","QC","Niveau 2","par heure","sur rue",-73.561118,45.496476
"CEA-13010","8045 | BSR | SO | 955 St-Paul","955 St-Paul Montréal QC H3C 4A8","Montréal","QC","Niveau 2","par heure","sur rue",-73.561118,45.496476
"CEA-13338","8046 | BSR | SO | 2700 Rufus-Rockhead","2700 Rufus-Rockhead Montréal QC H4C 3L8","Montréal","QC","Niveau 2","par heure",,-73.57579,45.479746
"CEA-13324","8046 | BSR | SO | 2700 Rufus-Rockhead","2700 Rufus-Rockhead Montréal QC H4C 3L8","Montréal","QC","Niveau 2","par heure",,-73.57579,45.479746
"CEA-13341","8046 | BSR | SO | 2700 Rufus-Rockhead","2700 Rufus-Rockhead Montréal QC H4C 3L8","Montréal","QC","Niveau 2","par heure",,-73.57579,45.479746
"CEA-13313","8046 | BSR | SO | 2700 Rufus-Rockhead","2700 Rufus-Rockhead Montréal QC H4C 3L8","Montréal","QC","Niveau 2","par heure",,-73.57579,45.479746
"CEA-12922","8047 | BSR | SO | 1828 Darcy-Mcgee","1828 Darcy-Mcgee Montréal QC H4E 3Z1","Montréal","QC","Niveau 2","par heure",,-73.59017,45.452137
"CEA-13109","8047 | BSR | SO | 1828 Darcy-Mcgee","1828 Darcy-Mcgee Montréal QC H4E 3Z1","Montréal","QC","Niveau 2","par heure",,-73.59017,45.452137
"CEA-12902","8048 | BSR | SO | 810 Agnès","810 Agnès Montréal QC H4C 2P8","Montréal","QC","Niveau 2","par heure","sur rue",-73.586439,45.479808
"CEA-12899","8048 | BSR | SO | 810 Agnès","810 Agnès Montréal QC H4C 2P8","Montréal","QC","Niveau 2","par heure","sur rue",-73.586439,45.479808
"CEA-12904","8048 | BSR | SO | 810 Agnès","810 Agnès Montréal QC H4C 2P8","Montréal","QC","Niveau 2","par heure","sur rue",-73.586439,45.479808
"CEA-12909","8048 | BSR | SO | 810 Agnès","810 Agnès Montréal QC H4C 2P8","Montréal","QC","Niveau 2","par heure","sur rue",-73.586439,45.479808
"CEA-13766","8049 | BSR | SO | 74 Turgeon","74 Turgeon Street Montreal QC H4C 2N1","Montreal","QC","Niveau 2","par heure",,-73.578596,45.477165
"CEA-13780","8049 | BSR | SO | 74 Turgeon","74 Turgeon Street Montreal QC H4C 2N1","Montreal","QC","Niveau 2","par heure",,-73.578596,45.477165
"CEA-13507","8050 | BSR | SO | 2390 Coursol","2390 Coursol Montréal QC H3J 1C7","Montréal","QC","Niveau 2","par heure","sur rue",-73.577967,45.486575
"CEA-13446","8050 | BSR | SO | 2390 Coursol","2390 Coursol Montréal QC H3J 1C7","Montréal","QC","Niveau 2","par heure","sur rue",-73.577967,45.486575
"CEA-12636","8051 | BSR | SO | 2627 Rozel","2627 Rozel Montréal QC H3K 1T2","Montréal","QC","Niveau 2","par heure",,-73.563411,45.474935
"CEA-12645","8051 | BSR | SO | 2627 Rozel","2627 Rozel Montréal QC H3K 1T2","Montréal","QC","Niveau 2","par heure",,-73.563411,45.474935
"CEA-13647","8052 | BSR | SO | 6411 Mazarin","6411 Mazarin Montréal QC H4E 2X4","Montréal","QC","Niveau 2","par heure","sur rue",-73.600413,45.453176
"CEA-13654","8052 | BSR | SO | 6411 Mazarin","6411 Mazarin Montréal QC H4E 2X4","Montréal","QC","Niveau 2","par heure","sur rue",-73.600413,45.453176
